state_id,state_key,action,action_idx,eligibility_infeasible,infeasible_rate,clinical_reason,inferred_probability,threshold_used,inferred_infeasible,match
62,18|3|1|0|1|2|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
62,18|3|1|0|1|2|0|0|0,Immuno,1,True,1.0,allowed,0.0,0.16,False,False
62,18|3|1|0|1|2|0|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
62,18|3|1|0|1|2|0|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
63,24|3|1|0|1|2|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
63,24|3|1|0|1|2|0|0|0,Immuno,1,True,1.0,allowed,0.0,0.16,False,False
63,24|3|1|0|1|2|0|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
63,24|3|1|0|1|2|0|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
64,0|2|2|2|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
64,0|2|2|2|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.8333333333333334,0.16,True,True
64,0|2|2|2|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
64,0|2|2|2|0|0|0|0|0,Surgery,3,True,1.0,allowed,0.0,0.16,False,False
65,6|2|2|3|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
65,6|2|2|3|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.3333333333333333,0.16,True,True
65,6|2|2|3|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
65,6|2|2|3|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.6666666666666666,0.16,True,True
66,12|2|2|3|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
66,12|2|2|3|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.0,0.16,False,False
66,12|2|2|3|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
66,12|2|2|3|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.8333333333333334,0.16,True,True
67,18|2|2|2|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
67,18|2|2|2|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
67,18|2|2|2|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
67,18|2|2|2|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.6666666666666666,0.16,True,True
68,24|2|2|2|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
68,24|2|2|2|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
68,24|2|2|2|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
68,24|2|2|2|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.6666666666666666,0.16,True,True
69,0|1|1|2|0|1|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
69,0|1|1|2|0|1|1|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
69,0|1|1|2|0|1|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
69,0|1|1|2|0|1|1|0|0,Surgery,3,True,1.0,allowed,0.0,0.16,False,False
70,6|1|1|3|0|1|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
70,6|1|1|3|0|1|1|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
70,6|1|1|3|0|1|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
70,6|1|1|3|0|1|1|0|0,Surgery,3,True,1.0,not first-line month,0.8333333333333334,0.16,True,True
71,12|1|1|3|0|1|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
71,12|1|1|3|0|1|1|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
71,12|1|1|3|0|1|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
71,12|1|1|3|0|1|1|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
72,18|1|2|3|0|1|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
72,18|1|2|3|0|1|1|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
72,18|1|2|3|0|1|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
72,18|1|2|3|0|1|1|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
73,24|1|1|4|0|1|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
73,24|1|1|4|0|1|1|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
73,24|1|1|4|0|1|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
73,24|1|1|4|0|1|1|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
74,0|1|2|2|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
74,0|1|2|2|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.8333333333333334,0.16,True,True
74,0|1|2|2|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
74,0|1|2|2|0|0|0|0|0,Surgery,3,True,1.0,allowed,0.0,0.16,False,False
75,6|1|2|3|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
75,6|1|2|3|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.16666666666666666,0.16,True,True
75,6|1|2|3|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
75,6|1|2|3|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.6666666666666666,0.16,True,True
76,12|1|2|2|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
76,12|1|2|2|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.8333333333333334,0.16,True,True
76,12|1|2|2|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
76,12|1|2|2|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.8333333333333334,0.16,True,True
77,18|1|2|2|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
77,18|1|2|2|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.8333333333333334,0.16,True,True
77,18|1|2|2|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
77,18|1|2|2|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.8333333333333334,0.16,True,True
78,24|1|2|2|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
78,24|1|2|2|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.8333333333333334,0.16,True,True
78,24|1|2|2|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
78,24|1|2|2|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.8333333333333334,0.16,True,True
79,0|2|1|2|0|3|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
79,0|2|1|2|0|3|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
79,0|2|1|2|0|3|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
79,0|2|1|2|0|3|0|0|0,Surgery,3,True,1.0,allowed,0.0,0.16,False,False
80,6|2|1|2|0|3|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
80,6|2|1|2|0|3|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
80,6|2|1|2|0|3|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
80,6|2|1|2|0|3|0|0|0,Surgery,3,True,1.0,not first-line month,0.6666666666666666,0.16,True,True
81,12|2|1|1|0|3|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
81,12|2|1|1|0|3|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
81,12|2|1|1|0|3|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
81,12|2|1|1|0|3|0|0|0,Surgery,3,True,1.0,not first-line month,0.6666666666666666,0.16,True,True
82,18|2|1|2|0|3|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
82,18|2|1|2|0|3|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
82,18|2|1|2|0|3|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
82,18|2|1|2|0|3|0|0|0,Surgery,3,True,1.0,not first-line month,0.6666666666666666,0.16,True,True
83,24|2|1|0|1|3|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
83,24|2|1|0|1|3|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
83,24|2|1|0|1|3|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
83,24|2|1|0|1|3|0|0|0,Surgery,3,True,1.0,not first-line month,0.3333333333333333,0.16,True,True
84,0|1|1|2|0|1|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.5,0.16,True,True
84,0|1|1|2|0|1|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
84,0|1|1|2|0|1|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
84,0|1|1|2|0|1|0|0|0,Surgery,3,True,1.0,allowed,0.0,0.16,False,False
85,18|1|2|0|1|1|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.3333333333333333,0.16,True,True
85,18|1|2|0|1|1|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
85,18|1|2|0|1|1|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
85,18|1|2|0|1|1|0|0|0,Surgery,3,True,1.0,not first-line month,0.16666666666666666,0.16,True,True
86,6|1|1|3|0|1|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.5,0.16,True,True
86,6|1|1|3|0|1|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
86,6|1|1|3|0|1|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
86,6|1|1|3|0|1|0|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
87,12|1|1|2|0|1|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.5,0.16,True,True
87,12|1|1|2|0|1|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
87,12|1|1|2|0|1|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
87,12|1|1|2|0|1|0|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
88,18|1|1|2|0|1|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.5,0.16,True,True
88,18|1|1|2|0|1|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
88,18|1|1|2|0|1|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
88,18|1|1|2|0|1|0|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
89,24|1|1|2|0|1|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.5,0.16,True,True
89,24|1|1|2|0|1|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
89,24|1|1|2|0|1|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
89,24|1|1|2|0|1|0|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
90,12|3|1|4|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
90,12|3|1|4|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.0,0.16,False,False
90,12|3|1|4|0|0|0|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.16666666666666666,0.16,True,True
90,12|3|1|4|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.16666666666666666,0.16,True,True
91,18|3|1|3|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
91,18|3|1|3|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.0,0.16,False,False
91,18|3|1|3|0|0|0|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.16666666666666666,0.16,True,True
91,18|3|1|3|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.16666666666666666,0.16,True,True
92,24|3|2|3|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
92,24|3|2|3|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.0,0.16,False,False
92,24|3|2|3|0|0|0|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.16666666666666666,0.16,True,True
92,24|3|2|3|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.16666666666666666,0.16,True,True
93,0|0|2|2|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
93,0|0|2|2|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.8333333333333334,0.16,True,True
93,0|0|2|2|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
93,0|0|2|2|0|0|0|0|0,Surgery,3,True,1.0,allowed,0.0,0.16,False,False
94,6|0|2|2|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
94,6|0|2|2|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.8333333333333334,0.16,True,True
94,6|0|2|2|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
94,6|0|2|2|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,1.0,0.16,True,True
95,12|0|2|2|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
95,12|0|2|2|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.8333333333333334,0.16,True,True
95,12|0|2|2|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
95,12|0|2|2|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,1.0,0.16,True,True
96,18|0|2|0|1|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.5,0.16,True,True
96,18|0|2|0|1|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.5,0.16,True,True
96,18|0|2|0|1|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
96,18|0|2|0|1|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
97,24|0|2|0|1|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.5,0.16,True,True
97,24|0|2|0|1|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.5,0.16,True,True
97,24|0|2|0|1|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
97,24|0|2|0|1|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
98,0|2|2|3|0|2|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
98,0|2|2|3|0|2|1|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
98,0|2|2|3|0|2|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
98,0|2|2|3|0|2|1|0|0,Surgery,3,True,1.0,allowed,0.0,0.16,False,False
99,6|2|2|3|0|2|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
99,6|2|2|3|0|2|1|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
99,6|2|2|3|0|2|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
99,6|2|2|3|0|2|1|0|0,Surgery,3,True,1.0,not first-line month,0.6666666666666666,0.16,True,True
100,12|2|2|3|0|2|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
100,12|2|2|3|0|2|1|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
100,12|2|2|3|0|2|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
100,12|2|2|3|0|2|1|0|0,Surgery,3,True,1.0,not first-line month,0.6666666666666666,0.16,True,True
101,18|2|1|3|0|2|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
101,18|2|1|3|0|2|1|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
101,18|2|1|3|0|2|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
101,18|2|1|3|0|2|1|0|0,Surgery,3,True,1.0,not first-line month,0.6666666666666666,0.16,True,True
102,24|2|2|3|0|2|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
102,24|2|2|3|0|2|1|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
102,24|2|2|3|0|2|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
102,24|2|2|3|0|2|1|0|0,Surgery,3,True,1.0,not first-line month,0.6666666666666666,0.16,True,True
103,0|0|2|1|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
103,0|0|2|1|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.8333333333333334,0.16,True,True
103,0|0|2|1|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
103,0|0|2|1|0|0|0|0|0,Surgery,3,False,0.0,allowed,0.0,0.16,False,True
104,6|0|2|1|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
104,6|0|2|1|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
104,6|0|2|1|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
104,6|0|2|1|0|0|0|0|0,Surgery,3,False,0.0,allowed,0.0,0.16,False,True
105,12|0|2|3|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
105,12|0|2|3|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
105,12|0|2|3|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
105,12|0|2|3|0|0|0|0|0,Surgery,3,False,0.0,allowed,0.0,0.16,False,True
106,18|0|2|3|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
106,18|0|2|3|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
106,18|0|2|3|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
106,18|0|2|3|0|0|0|0|0,Surgery,3,False,0.0,allowed,0.0,0.16,False,True
107,24|0|2|4|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
107,24|0|2|4|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
107,24|0|2|4|0|0|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
107,24|0|2|4|0|0|0|0|0,Surgery,3,False,0.0,allowed,0.0,0.16,False,True
108,0|3|1|2|0|1|1|0|0,Targeted,0,True,1.0,allowed,0.0,0.16,False,False
108,0|3|1|2|0|1|1|0|0,Immuno,1,True,1.0,allowed,0.0,0.16,False,False
108,0|3|1|2|0|1|1|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
108,0|3|1|2|0|1|1|0|0,Surgery,3,True,1.0,ECOG/perf_status > 2,0.16666666666666666,0.16,True,True
109,6|3|1|3|0|1|1|0|0,Targeted,0,True,1.0,allowed,0.0,0.16,False,False
109,6|3|1|3|0|1|1|0|0,Immuno,1,True,1.0,allowed,0.0,0.16,False,False
109,6|3|1|3|0|1|1|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
109,6|3|1|3|0|1|1|0|0,Surgery,3,True,1.0,not first-line month,0.16666666666666666,0.16,True,True
110,18|3|1|2|0|1|1|0|0,Targeted,0,True,1.0,allowed,0.0,0.16,False,False
110,18|3|1|2|0|1|1|0|0,Immuno,1,True,1.0,allowed,0.0,0.16,False,False
110,18|3|1|2|0|1|1|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
110,18|3|1|2|0|1|1|0|0,Surgery,3,True,1.0,not first-line month,0.16666666666666666,0.16,True,True
111,0|3|1|3|0|0|1|0|0,Targeted,0,True,1.0,allowed,0.0,0.16,False,False
111,0|3|1|3|0|0|1|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.8333333333333334,0.16,True,True
111,0|3|1|3|0|0|1|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
111,0|3|1|3|0|0|1|0|0,Surgery,3,True,1.0,ECOG/perf_status > 2,0.3333333333333333,0.16,True,True
112,6|3|1|3|0|0|1|0|0,Targeted,0,True,1.0,allowed,0.0,0.16,False,False
112,6|3|1|3|0|0|1|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
112,6|3|1|3|0|0|1|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
112,6|3|1|3|0|0|1|0|0,Surgery,3,True,1.0,not first-line month,0.16666666666666666,0.16,True,True
113,12|3|1|2|0|0|1|0|0,Targeted,0,True,1.0,allowed,0.0,0.16,False,False
113,12|3|1|2|0|0|1|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
113,12|3|1|2|0|0|1|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
113,12|3|1|2|0|0|1|0|0,Surgery,3,True,1.0,not first-line month,0.16666666666666666,0.16,True,True
114,18|3|1|2|0|0|1|0|0,Targeted,0,True,1.0,allowed,0.0,0.16,False,False
114,18|3|1|2|0|0|1|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
114,18|3|1|2|0|0|1|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
114,18|3|1|2|0|0|1|0|0,Surgery,3,True,1.0,not first-line month,0.16666666666666666,0.16,True,True
115,24|3|1|2|0|0|1|0|0,Targeted,0,True,1.0,allowed,0.0,0.16,False,False
115,24|3|1|2|0|0|1|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.6666666666666666,0.16,True,True
115,24|3|1|2|0|0|1|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
115,24|3|1|2|0|0|1|0|0,Surgery,3,True,1.0,not first-line month,0.16666666666666666,0.16,True,True
116,0|0|1|1|0|2|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
116,0|0|1|1|0|2|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
116,0|0|1|1|0|2|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
116,0|0|1|1|0|2|0|0|0,Surgery,3,False,0.0,allowed,0.0,0.16,False,True
117,6|0|1|1|0|2|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
117,6|0|1|1|0|2|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
117,6|0|1|1|0|2|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
117,6|0|1|1|0|2|0|0|0,Surgery,3,True,0.5,not first-line month,0.16666666666666666,0.16,True,True
118,12|0|1|3|0|2|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
118,12|0|1|3|0|2|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
118,12|0|1|3|0|2|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
118,12|0|1|3|0|2|0|0|0,Surgery,3,True,0.5,not first-line month,0.16666666666666666,0.16,True,True
119,18|0|1|4|0|2|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
119,18|0|1|4|0|2|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
119,18|0|1|4|0|2|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
119,18|0|1|4|0|2|0|0|0,Surgery,3,False,0.0,allowed,0.0,0.16,False,True
120,24|0|1|3|0|2|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
120,24|0|1|3|0|2|0|0|0,Immuno,1,False,0.0,allowed,0.0,0.16,False,True
120,24|0|1|3|0|2|0|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
120,24|0|1|3|0|2|0|0|0,Surgery,3,True,0.6666666666666666,not first-line month,0.3333333333333333,0.16,True,True
121,12|3|2|3|0|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.8333333333333334,0.16,True,True
121,12|3|2|3|0|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.0,0.16,False,False
121,12|3|2|3|0|0|0|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.16666666666666666,0.16,True,True
121,12|3|2|3|0|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.16666666666666666,0.16,True,True
122,18|3|1|0|1|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
122,18|3|1|0|1|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.0,0.16,False,False
122,18|3|1|0|1|0|0|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
122,18|3|1|0|1|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
123,24|3|1|0|1|0|0|0|0,Targeted,0,True,1.0,EGFR/ALK not eligible,0.6666666666666666,0.16,True,True
123,24|3|1|0|1|0|0|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.0,0.16,False,False
123,24|3|1|0|1|0|0|0|0,Chemo,2,True,1.0,ECOG/perf_status > 2,0.0,0.16,False,False
123,24|3|1|0|1|0|0|0|0,Surgery,3,True,1.0,not first-line month,0.5,0.16,True,True
124,0|0|1|2|0|0|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
124,0|0|1|2|0|0|1|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.3333333333333333,0.16,True,True
124,0|0|1|2|0|0|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
124,0|0|1|2|0|0|1|0|0,Surgery,3,True,1.0,allowed,0.0,0.16,False,False
125,6|0|1|3|0|0|1|0|0,Targeted,0,False,0.0,allowed,0.0,0.16,False,True
125,6|0|1|3|0|0|1|0|0,Immuno,1,True,1.0,PD-L1 < 1%,0.5,0.16,True,True
125,6|0|1|3|0|0|1|0|0,Chemo,2,False,0.0,allowed,0.0,0.16,False,True
125,6|0|1|3|0|0|1|0|0,Surgery,3,True,1.0,not first-line month,0.6666666666666666,0.16,True,True
